,,val_loss,loss
0,0,1.1118698300986454,3.6696410039194185
0,1,0.8382114766266545,1.1198116488307486
0,2,0.7190221908644502,0.92104136860022
0,3,0.6242902055749753,0.8027710960118082
0,4,0.5700009984335875,0.7273666383120388
0,5,0.5425040739510447,0.6738758409004936
0,6,0.5072530296635746,0.632718492890701
0,7,0.4820620448718517,0.6028324998207982
0,8,0.4609172406454979,0.5773325492933262
0,9,0.4548738724492454,0.5540386857895927
0,10,0.4404038165590446,0.5341990621228166
0,11,0.4205136761289512,0.5159606493944507
0,12,0.4073682696067641,0.5001578763486667
0,13,0.4028786785790486,0.48535796317643176
0,14,0.3918294857581848,0.47131653007878715
0,15,0.386431459664124,0.45820071078252034
0,16,0.36984461252325274,0.4464250210127872
0,17,0.358377133214415,0.4343436561834512
0,18,0.3485486196179695,0.4243201353416619
0,19,0.34816849466615124,0.41384330338365055
0,20,0.34233705395548214,0.40422338635692723
0,21,0.33179186840949976,0.3944984787118441
0,22,0.32286533695723624,0.38599239552614323
0,23,0.3151007758572771,0.3770466323936212
0,24,0.3114868330544439,0.36812734676667397
0,25,0.3022325675475774,0.36018070064641805
0,26,0.29830896819166364,0.3520118406456272
0,27,0.28833920785358974,0.3437299607211715
0,28,0.2884816974841902,0.33643190648202226
0,29,0.2789401522117295,0.3291184841026827
0,30,0.27678173190267213,0.3217020597104356
0,31,0.26707234667439766,0.3149856616910633
0,32,0.2716996118940156,0.30758709742388035
0,33,0.25763247311115267,0.3014538642502614
0,34,0.252047585618907,0.2947332396698096
0,35,0.2487308413230727,0.2881526998216033
0,36,0.24422657012645835,0.28187124608356934
0,37,0.2411726840023924,0.2752187044712872
0,38,0.23289489135366356,0.26955271357753574
0,39,0.22907851634941664,0.2636816395680803
0,40,0.22310713005476984,0.25767906821037084
0,41,0.2231040514161434,0.2525204195249625
0,42,0.21532640441004278,0.24656439672652852
0,43,0.21059417156456728,0.24138989923488427
0,44,0.20521766590367396,0.23580269981204333
0,45,0.20260154616656562,0.23060380406199876
0,46,0.20265323115980685,0.22559259915853416
0,47,0.19802485680932483,0.22024696928995152
0,48,0.19321132616456507,0.21546464381063823
0,49,0.18741683594405356,0.2109390701152472
0,50,0.1823478826895136,0.2059131755805615
0,51,0.178289153665451,0.20139021143477778
0,52,0.17610568223622045,0.19700614013630283
0,53,0.17143857208231986,0.1925987643177782
0,54,0.16977102724936208,0.18808007357425113
0,55,0.16640079564648896,0.18346208924510773
0,56,0.16261446574345012,0.17987765527921434
0,57,0.15889948208637425,0.17546239642530542
0,58,0.15640894864580315,0.17142904543338403
0,59,0.15445501153985855,0.1673196894716397
0,60,0.15029459838649908,0.16356013269532088
0,61,0.1453757954201675,0.15979574445640815
0,62,0.1437523072576288,0.15585748441804062
0,63,0.1426974386931053,0.15219777734112042
0,64,0.13671432086840052,0.14895172569157222
0,65,0.13382375914181394,0.14541954643271285
0,66,0.13285356649917923,0.14214449908226928
0,67,0.12827928847280043,0.13833700716189692
0,68,0.12591844474153566,0.135491123988177
0,69,0.12316374679651167,0.13227729736887045
0,70,0.1219739805301422,0.12889942196606366
0,71,0.11955014216929234,0.1261565477944234
0,72,0.11588818213622558,0.12308988985861186
