,,val_loss,loss
0,0,13.68732800272298,9.710800849382176
0,1,2.1627515662479873,1.9495088437143016
0,2,1.757511143261576,0.8752878577526316
0,3,1.384260564132277,0.5035370054643786
0,4,1.4955002768873582,0.4081819888932574
0,5,1.1326851437831746,0.35117837519692174
0,6,1.103882028140458,0.35487922036293046
0,7,1.2627243808044002,0.23547863276448844
0,8,1.1258808037330363,0.2718206860625848
0,9,0.9736125648168508,0.22809333904293208
0,10,0.8651526626107728,0.18358100410522163
0,11,0.9315409618205037,0.14790971176388204
0,12,0.7357741437228442,0.15029541916071054
0,13,0.6891782021581245,0.12598865419213376
0,14,0.7168363677603858,0.11477187569322435
0,15,0.6633007099622577,0.11030169265844567
0,16,0.6494155686623945,0.10247543049109416
0,17,0.6861738784266223,0.09820500950956418
0,18,0.5726670729556107,0.08524694696867723
0,19,0.550896118720764,0.08893907240961318
0,20,0.6577708916711102,0.08423265755298873
0,21,0.526188404946198,0.07783388160627858
0,22,0.5123677723513448,0.07273804796482124
0,23,0.4831336578198254,0.07662071953788056
0,24,0.5752130751832952,0.07174720006257586
0,25,0.513627337543248,0.06995319020119675
0,26,0.44913559326250563,0.06468894528373197
0,27,0.4497368418230799,0.0632196851166442
0,28,0.42664629712040203,0.06090169213119686
0,29,0.6155154370615635,0.05694190886706924
0,30,0.41626175296277246,0.05581011905914517
0,31,0.4608365794047346,0.050468516788455445
0,32,0.4394058910423312,0.05112072422473537
0,33,0.4088005779265183,0.05580134533169852
0,34,0.403995518665302,0.051771397526261746
0,35,0.5421130577772122,0.06081565277829667
0,36,0.4056690849400506,0.04963642262522534
0,37,0.3574922899123777,0.04303033155484222
0,38,0.3512001029523135,0.04049478404992296
0,39,0.36259402999736995,0.04348617701185795
0,40,0.3790750999022,0.038658507957312925
0,41,0.3328411782977029,0.043487297362046345
0,42,0.33034434280739045,0.040433926945346754
0,43,0.3211967684145044,0.03705307015333957
0,44,0.3206760269374096,0.038810456597870774
0,45,0.3795786624911971,0.03487171898856415
0,46,0.29688181335409286,0.04376585454306828
0,47,0.2935131465639974,0.03439073557977403
0,48,0.30364086041456373,0.03321501122087072
0,49,0.30404327124944464,0.034303875431884796
0,50,0.29118712882103004,0.033851442521599516
0,51,0.29777816930427925,0.03557177740849245
0,52,0.28713303849908517,0.027515661524844786
0,53,0.27470433462429517,0.029579464892229363
0,54,0.31013132266223137,0.03372259990246694
0,55,0.2681821778710253,0.03389667509847143
0,56,0.28248098581442105,0.030112955113036653
0,57,0.30720047708876025,0.03101609743913667
0,58,0.29239272024904567,0.0277108663445546
0,59,0.3255178454621085,0.02659820253846583
0,60,0.26128188756299137,0.026741610516747675
0,61,0.2734385910365969,0.02716419395783762
0,62,0.2821791889155146,0.024355166224431173
0,63,0.2557792604189788,0.02467155564306882
0,64,0.2562441949737189,0.024804910293958503
0,65,0.2458262151942171,0.021365604421010136
0,66,0.2436916097374679,0.022952340742938216
0,67,0.27535613945919307,0.02168110062589457
0,68,0.2640192758383716,0.027745260312778637
0,69,0.23785747424722306,0.02928364582975257
0,70,0.2529984558817788,0.024255737133339436
0,71,0.23736186790569075,0.02279606691240049
0,72,0.23587117212379508,0.022216457884668875
0,73,0.2393779699328204,0.02061096770261697
0,74,0.40568516485649964,0.021949991504310522
0,75,0.2527014459442035,0.02059212023322554
0,76,0.21994768700796394,0.019492778980606577
0,77,0.24246843544940644,0.021670350769182056
0,78,0.25419983485062136,0.024354761969269452
0,79,0.22352374462328228,0.0278154232208089
0,80,0.22654742911604825,0.019173386161062216
0,81,0.21853163642395892,0.020575876634524013
0,82,0.22490651924805394,0.018104501327106958
0,83,0.21857121067828145,0.016945336549268084
0,84,0.21348827744058788,0.017217145913522816
0,85,0.240888144424543,0.02016685570185462
0,86,0.21218636645912536,0.01725246898792665
0,87,0.22548480692682007,0.016317151760440674
0,88,0.21567686011491738,0.01639028086057989
0,89,0.20752548494656098,0.016774344841795297
0,90,0.22616598922300515,0.02031375214619024
0,91,0.2398009672632505,0.015676827850694713
0,92,0.20681946030794987,0.018762929178869927
0,93,0.19917780698043078,0.020129240315699955
0,94,0.22429527218999534,0.019724359384438298
0,95,0.20183408069126124,0.01741017691046573
0,96,0.2030626854194062,0.015082873106996728
0,97,0.19555885414478227,0.015413653561267228
0,98,0.19642651862295096,0.014900561814684288
0,99,0.24195140424033104,0.01494659750071044
0,100,0.19488577534229004,0.015339532959871777
0,101,0.19694853181138708,0.01617213117772032
0,102,0.2173178348561813,0.015330697718401821
0,103,0.1877272891458766,0.014844494252315144
0,104,0.18744511160393948,0.015174221648061013
0,105,0.205107883795215,0.016269417644204576
0,106,0.2081417328324811,0.014178851575209827
0,107,0.20419997012270202,0.014173789084599897
0,108,0.19729735921389363,0.015043530488466073
0,109,0.1941885249184564,0.014603326115480077
0,110,0.17862929684187978,0.015585564106813665
0,111,0.18480899500582607,0.013933229561476539
0,112,0.19026852901933228,0.013659823755650046
0,113,0.21619577432060477,0.014029146158057582
0,114,0.17694004302468205,0.01435087477150882
0,115,0.17779972886877693,0.013185362207424708
0,116,0.17747722056698917,0.013465956870844925
0,117,0.2006020091951187,0.012508314765756591
0,118,0.1876232413804443,0.013340573903653922
0,119,0.1866094743603556,0.012229972245078964
0,120,0.1871379200515929,0.012257769686041382
0,121,0.19917982647498253,0.014035243034867398
0,122,0.18441167420574597,0.014137089584001734
0,123,0.18461543865538582,0.01262087335627528
0,124,0.18024410151422318,0.0111173964246989
0,125,0.19172301321414303,0.012317760252781315
0,126,0.18295775701296446,0.011584799209195813
0,127,0.1737085324257906,0.012744782230419692
0,128,0.20512365261505683,0.012264963211142876
0,129,0.18450967275303573,0.012099284615765218
0,130,0.1852919407537565,0.011115175454550949
0,131,0.1740608574648209,0.011067971700191758
0,132,0.1679607481681948,0.010434566964832574
0,133,0.20868667529281137,0.013470658442228192
0,134,0.1865374179823058,0.014193927966872504
0,135,0.19934617066067722,0.01295135137957142
0,136,0.16701876211526065,0.011972607313256315
0,137,0.17202888645892367,0.010475956949057978
0,138,0.17234750659815196,0.010183708823829308
0,139,0.17289187704474468,0.011587751812166345
0,140,0.20649593716368006,0.010561093828306863
0,141,0.17919027811934796,0.010490916026091961
0,142,0.17685865280883653,0.012141884506998796
0,143,0.1788498878479004,0.01162318320062801
0,144,0.17169747513815248,0.013860217467779002
0,145,0.1755148532924247,0.010506878610797849
0,146,0.17318221706658454,0.012128925511184382
0,147,0.1727585851439628,0.012533214493913184
0,148,0.16855416847714064,0.009769576562835183
0,149,0.17707755923674906,0.012910519691070436
0,150,0.17245476527570797,0.011091526144357631
0,151,0.17458192678581316,0.009669644752371122
0,152,0.18056948031918169,0.008835905971528323
0,153,0.1683304642790497,0.01063172504575345
0,154,0.16942041311780073,0.009661247234601811
0,155,0.17116822678540727,0.010031141874869247
0,156,0.1665885708180114,0.009247166965024908
0,157,0.17090627637696384,0.009188819188374229
0,158,0.16610719435687724,0.009477455664775872
0,159,0.16248185116926145,0.009227682018710855
0,160,0.17989402507142774,0.010556582814840367
0,161,0.1739507455488878,0.008754235356157334
0,162,0.1807103215767245,0.008448739868974368
0,163,0.18682305343779437,0.008703738062801638
0,164,0.17603645040447194,0.010617093098234708
0,165,0.16482290456099022,0.008563011228821296
0,166,0.1645197966012168,0.009579875199778867
0,167,0.16266260832878462,0.008330056184626592
0,168,0.16504420463748165,0.00904376346860683
0,169,0.16600243285518562,0.009117176510936452
0,170,0.16511220522775438,0.00835033159334119
0,171,0.16162702046298041,0.01005437738140744
0,172,0.16504527534922503,0.007949373178497499
0,173,0.15969823477743883,0.008176358880235284
0,174,0.15925868339010793,0.007699569272297435
0,175,0.16254631784730797,0.007139375569177491
0,176,0.16019607836224617,0.008051185464302987
0,177,0.17076892743777172,0.008168059362317428
0,178,0.16424904705341814,0.00885536807707261
0,179,0.16375270593415928,0.008923015783537559
0,180,0.158132340892085,0.00858957846132917
0,181,0.1692953628556702,0.006898625325096179
0,182,0.1585655215044914,0.00888213770681005
0,183,0.1596850929277137,0.0076079579996276726
0,184,0.15812399859076798,0.008468769153072597
0,185,0.1573364361092962,0.008022682360488599
0,186,0.17453605434100322,0.007228849214497378
0,187,0.16084921965237908,0.008642538152745002
0,188,0.15786890206775936,0.008095049665903452
0,189,0.15761714763113577,0.007196130347091718
0,190,0.15728247251196448,0.006561469490959545
0,191,0.16265665676830143,0.006576780338182457
0,192,0.16589328833107878,0.00774640523464925
0,193,0.1567926742797121,0.007210697011860626
0,194,0.15663054178427593,0.006199356519438904
0,195,0.16193634086182992,0.008559939960015889
0,196,0.15544607554530276,0.008131615450608616
0,197,0.16365108771589149,0.00804094804490053
0,198,0.152078425484191,0.007773436885996085
0,199,0.16131672443629338,0.006964191363760299
0,200,0.15745086012949497,0.007481868496463811
0,201,0.15856683711278174,0.006825001429902125
0,202,0.16706942086993473,0.00623136848486528
0,203,0.15525966307304323,0.006631549696637276
0,204,0.16055500479919715,0.007355208833701431
0,205,0.159393725315742,0.006835351609937912
0,206,0.1580028138228972,0.0072255149118128255
0,207,0.1615389170418746,0.006995777898071942
0,208,0.1546025821911584,0.00666655393985371
0,209,0.1577326741253067,0.006030305965075804
0,210,0.15198690736381879,0.007442261610828099
0,211,0.1557678530479006,0.006460849580815155
0,212,0.16659187376223908,0.0073077985740913265
0,213,0.15460618052980288,0.006336812353982046
0,214,0.16297050094498056,0.006912500148647684
0,215,0.1561931951017362,0.0061533620036524905
0,216,0.15651892096152886,0.0069447901143882135
0,217,0.16435690504026237,0.007222548891465753
0,218,0.1532106057580175,0.007871790314327377
0,219,0.1818922302662739,0.006745079022881433
0,220,0.1744743276818706,0.006594195430682615
0,221,0.15539282345272637,0.0066338153440828294
0,222,0.15411403436727564,0.007938502403896009
0,223,0.15182540157782326,0.006693644901444173
0,224,0.176038680826612,0.006198486508663004
0,225,0.15775747290018743,0.006567587065338427
0,226,0.15478565439609399,0.006836126347382067
0,227,0.15569309839896234,0.007752399351720193
0,228,0.1655273825177932,0.005799207552787721
0,229,0.16315003521373414,0.006087893931115818
0,230,0.1560367571878169,0.005327097560088411
0,231,0.15770485194794504,0.006207508554590389
0,232,0.18475214217060013,0.0076102838636958456
0,233,0.16967839243652053,0.008060044318384058
0,234,0.15625764341391807,0.006219650734418582
0,235,0.15175280110185663,0.006009501005007311
0,236,0.15340713957700824,0.005919955356601815
0,237,0.15892797896702743,0.005373797152934929
0,238,0.16311973181869743,0.0055847264893196255
0,239,0.1572878201175573,0.005957777875969201
0,240,0.15649171346991225,0.005138694221897384
0,241,0.15370541781168706,0.005357695994932126
0,242,0.15556091751095844,0.00571988888434672
0,243,0.15372856065649265,0.005818355129768889
0,244,0.15644330933249642,0.0068087173937382665
0,245,0.16597226477719,0.0061086345128543015
0,246,0.1622486226444174,0.0059670273768402575
0,247,0.1645285339080935,0.0068352961844897015
0,248,0.21274361786583962,0.005256742207269414
0,249,0.15553538948389256,0.006789494390045605
1,0,3.2663879462650844,8.765682215015358
1,1,1.611865281471478,1.8988038322997742
1,2,1.2610872216999824,1.1942200751137035
1,3,1.1141603014152037,0.9071705178947801
1,4,1.109379670890094,0.80920708246143
1,5,1.0779140316794071,0.6582332214739092
1,6,0.8167850250974664,0.7839243415504189
1,7,0.6402613656274203,0.5994987068725526
1,8,1.335585079903673,0.6590600751252466
1,9,0.5686955933500393,0.5501064596144342
1,10,0.7160258676324572,0.5041737963078021
1,11,0.4478277169718531,0.47617136367762497
1,12,0.3665170712864458,0.44396203991509264
1,13,0.4449867300505709,0.4692212901279338
1,14,1.0750677822111863,0.43103189328929103
1,15,0.39488919083708024,0.4288766472996535
1,16,0.3706724726214197,0.39687337935918904
1,17,0.32340301959385426,0.38179107382243693
1,18,0.424075293702445,0.3455193160802294
1,19,0.4062649693982355,0.34257765964644576
1,20,0.46353846873555865,0.3319628171167843
1,21,0.32484648469927274,0.32071637128058794
1,22,0.25454727958869466,0.33394790317475215
1,23,0.27945759592972363,0.30914234849598055
1,24,0.27053549220702916,0.30549418234776204
1,25,0.3757032173314118,0.3038423360280956
1,26,0.3185133536460952,0.3002352688451985
1,27,0.9886502241266185,0.28780532009238274
1,28,0.24286018683405344,0.3150920359629004
1,29,0.43882028623461133,0.2823121091596526
1,30,0.24855842221840263,0.3055613519183301
1,31,0.22988702491146004,0.29052963245214714
1,32,0.31820609598911453,0.27500525086644123
1,33,0.20715721375836527,0.28235077177212137
1,34,0.21121325977330138,0.27490159315503887
1,35,0.3002825982318136,0.2601018363417816
1,36,0.26745127981225847,0.26611492749037896
1,37,0.5583530593975424,0.2759581844766303
1,38,0.2381827117480668,0.28034178921355535
1,39,0.19270232082734554,0.24170127538701336
1,40,0.2899414828698623,0.2500675008503702
1,41,0.22859242971013918,0.24497792782264835
1,42,0.18598672381322373,0.26251746209662286
1,43,0.20422799480078843,0.24203831980386228
1,44,0.24671278305241626,0.2654957544106346
1,45,0.2532511182019276,0.2371227684695027
1,46,0.225461167148475,0.26183234918967707
1,47,0.19633353914092913,0.2477435651927682
1,48,0.2339114782111398,0.23311653991366973
1,49,0.2588722132550085,0.2639520637488414
1,50,0.23256039022665306,0.24251126981258636
1,51,0.3888746461110749,0.23068716967943817
1,52,0.27320031153744667,0.2405097546242273
1,53,0.24554492978773682,0.24444831234482756
1,54,0.20117831775560754,0.2257571578239893
1,55,0.1996926277325365,0.22905963511574629
1,56,0.2870830450739179,0.22441251973362078
1,57,0.28196409636456976,0.22581635828336855
