,,val_loss,loss
0,0,16.692404505537063,36.93483093911529
0,1,9.199076326492385,9.124117768367418
0,2,6.231191382384653,4.9217402552017
0,3,4.53599168138551,3.2212848163250474
0,4,3.88151703045286,2.302399522748099
0,5,3.4310118327587107,1.7782178633515195
0,6,3.0793949355045562,1.4817210885425174
0,7,2.8391578838743015,1.2767431863336578
0,8,2.6928529843908224,1.1198438528961496
0,9,2.4634272023374812,1.0375346345373029
0,10,2.557424581344492,0.9336107046803552
0,11,2.318376419109664,0.8773577350540122
0,12,2.263248046748157,0.8029534896561401
0,13,2.143307498053377,0.7572151843678223
0,14,2.113917767825385,0.712005600603866
0,15,2.101064322264911,0.6692563023121924
0,16,2.0198085054388186,0.6306357262806136
0,17,2.025184108823391,0.6024481206627734
0,18,1.9422617288645851,0.57322019070708
0,19,1.8947290924382327,0.5482296082103724
0,20,1.868966122448738,0.5232959039337272
0,21,1.852121786883312,0.5025599921281794
0,22,1.813913501307295,0.47905696428635597
0,23,1.810004038763751,0.463791305906287
0,24,1.7465433334482128,0.44655924791736806
0,25,1.7555014932684123,0.43118682226931637
0,26,1.689767753666845,0.41694880639546467
0,27,1.6685995774316082,0.4034997403162941
0,28,1.6430583487590547,0.3888646184893496
0,29,1.6184904820813335,0.3781779697395215
0,30,1.5915322355448906,0.3659129091016203
0,31,1.5938245494377437,0.3546336765072785
0,32,1.566419666447663,0.34669885602347233
0,33,1.5765702215908783,0.33616140740476796
0,34,1.555261760803279,0.32725707271302157
0,35,1.529141218908902,0.31824862470132625
0,36,1.4978930154457468,0.3116779062566297
0,37,1.4594450482593968,0.30232940471098935
0,38,1.4518816346018186,0.29577047162144043
0,39,1.4794399849886966,0.2875553163092463
0,40,1.4562127596345442,0.28121561911425386
0,41,1.4091961920848621,0.275254366757504
0,42,1.4470526263925243,0.2680330955046394
0,43,1.4169926173581278,0.26148605646996576
0,44,1.388322357033274,0.25663351554972136
0,45,1.3911306852777603,0.24989524496219415
0,46,1.3518746506698025,0.24566111793390843
0,47,1.3560124620428227,0.24007248405831602
0,48,1.3386160223061228,0.23458501066899776
0,49,1.3421209310663158,0.2290069137921145
0,50,1.309241569306463,0.2248428787862172
0,51,1.3207360638479881,0.22003257675559904
0,52,1.2940306757471245,0.21644030160448868
0,53,1.3343758638856447,0.21108616802128477
0,54,1.2892235228287174,0.20631436755285318
0,55,1.2951380260178609,0.20289852755720522
0,56,1.26537175801,0.200300531951723
0,57,1.2802272834214083,0.19622526251395095
0,58,1.274994728717898,0.19288219411811075
0,59,1.242396609683342,0.18836948440098164
0,60,1.229048571680567,0.18654638128197457
0,61,1.2451630525694692,0.18278916897744385
0,62,1.2522135859639774,0.1798850492277532
0,63,1.2221658275632437,0.1765915830374498
0,64,1.2037340833929373,0.17308635341931514
0,65,1.1884786568251737,0.1698882022378474
0,66,1.2246931857076184,0.16787186006266622
0,67,1.1755454629806463,0.16410960321887572
0,68,1.1507638839078067,0.16178233268751493
0,69,1.147705854424115,0.15908260599290977
0,70,1.1693498972014253,0.15727773423895827
0,71,1.1526790371962956,0.15469922635985253
0,72,1.1278759687111295,0.15179632139426125
0,73,1.1365780752280663,0.1492280817080792
0,74,1.1135550806087813,0.14776863310201283
0,75,1.1285554462759366,0.14479063623314825
0,76,1.1336321306639705,0.1433251688439397
0,77,1.1324866722370017,0.1411716088247397
0,78,1.1163158508944393,0.13954852610260723
0,79,1.0865652057190833,0.13676989537712975
0,80,1.0822289739336286,0.13517685125827056
0,81,1.0873238297225218,0.13320601257132897
0,82,1.0964664620718934,0.13130397331514318
0,83,1.076207344578992,0.1292351833210657
0,84,1.074030713891161,0.12826332238896068
0,85,1.0706140746330393,0.12687777340901454
0,86,1.0447437009347484,0.12481436622699388
0,87,1.0586103085520233,0.12337003090768181
0,88,1.0385637922827247,0.1219121884204841
0,89,1.0109632249829805,0.12024046237450982
0,90,1.040726401917453,0.11887624119644963
0,91,1.0256881736182226,0.11737445413515836
0,92,1.0198431065223488,0.11539398295381487
0,93,0.9999209245437471,0.11402086661129869
0,94,0.9961075552725439,0.11362947693172022
0,95,1.000382616704908,0.11153781706550416
0,96,0.9948151639382827,0.11038774775657488
0,97,0.9997283660279119,0.10914021033455372
0,98,0.9869942767719917,0.10773768199826583
0,99,0.9906416304739826,0.10684321894744778
0,100,0.9528857858603811,0.1051396366294804
0,101,1.0002461959282165,0.10450419898045987
0,102,0.9926213719427879,0.10345806480792011
0,103,0.9907692497880588,0.1020928831445125
0,104,0.9888462436610255,0.10110998568724766
0,105,0.9909778940560195,0.10015653398188033
0,106,0.9655445218526671,0.09908157347287197
0,107,0.9686470644521008,0.0975469866414875
0,108,0.9655321926172143,0.09695031576932792
0,109,0.9468583375362339,0.0959170299402991
0,110,0.9431320332247636,0.09529590509170566
0,111,0.9426752897759376,0.09423320914550339
0,112,0.950429022972807,0.09301769133636192
0,113,0.9337289738978071,0.09230564551866624
0,114,0.9335016098222122,0.09089653306875307
